epoch,lr,train_loss,train_recon,train_velocity,train_commit,train_perplexity,val_loss,val_recon,val_velocity,val_commit,val_perplexity,epoch_sec
1,0.0002,0.4331270933151245,0.4200545191764832,0.025430214032530783,0.017873219167813658,59.76596109867096,0.423189640045166,0.41041436791419983,0.02541087009012699,0.0034913914278149605,2.9643728733062744,10.387494402999437
2,0.0002,0.42733211517333985,0.41459550261497496,0.025409308075904847,0.001597704237792641,5.770150566101075,0.4275359809398651,0.4146450161933899,0.02575692906975746,0.0006244400865398347,8.221466064453125,6.350640185999509
3,0.0002,0.42628063559532164,0.4135624527931213,0.025422606617212296,0.0003441355365794152,8.3400128364563,0.42226094007492065,0.40965211391448975,0.025203604251146317,0.00035176414530724287,7.734519958496094,6.136945697002375
4,0.0002,0.4248259782791138,0.41212157607078553,0.025394904240965844,0.00034697864903137087,8.864146041870118,0.42214804887771606,0.40918973088264465,0.02587907947599888,0.000939433928579092,9.124107360839844,5.8286445410012675
5,0.0002,0.42221214175224303,0.40941877365112306,0.02545795254409313,0.0032199433306232096,10.115568733215332,0.4156327545642853,0.40292906761169434,0.02535785734653473,0.0012378065148368478,10.649943351745605,5.835659246997238
6,0.0002,0.416867333650589,0.40413968563079833,0.025360030680894853,0.0023816819302737713,19.495856475830077,0.4096885621547699,0.3967280387878418,0.025832822546362877,0.002205013995990157,23.124740600585938,5.8100001480015635
7,0.0002,0.40942302942276,0.39663602113723756,0.02540225312113762,0.004294338473118842,25.151441192626955,0.4026942849159241,0.3898222744464874,0.025280684232711792,0.01158419344574213,23.56575584411621,5.986524157997337
8,0.0002,0.39928985238075254,0.3864315688610077,0.02552330940961838,0.004831356415525079,39.56611671447754,0.3920484483242035,0.37919750809669495,0.025619229301810265,0.002066795015707612,56.60943603515625,5.96347982700172
9,0.0002,0.3918840825557709,0.3791440725326538,0.025403781235218047,0.0019059046637266875,64.34511947631836,0.38535773754119873,0.37266623973846436,0.02532939799129963,0.0013399558374658227,76.35633850097656,5.007784798999637
10,0.0002,0.3892922878265381,0.3764865636825562,0.025548101961612703,0.0015837707789614797,79.15969543457031,0.3827607333660126,0.370015025138855,0.025427961722016335,0.0015875663375481963,88.94710540771484,5.3614285820003715
11,0.0002,0.3864191770553589,0.37366899847984314,0.02543966919183731,0.0015172916930168868,88.70550689697265,0.3831944763660431,0.37049269676208496,0.025333505123853683,0.0017515402287244797,95.77618408203125,5.125557660998311
12,0.0002,0.3836770474910736,0.3708984851837158,0.025482064485549925,0.0018762155901640653,98.59807586669922,0.37796127796173096,0.36530083417892456,0.025241130962967873,0.0019937963224947453,107.23079681396484,5.233861155997147
13,0.0002,0.3801426291465759,0.3673684895038605,0.025459708645939827,0.0022139863576740026,107.24265594482422,0.373055636882782,0.36029139161109924,0.025436893105506897,0.002289579017087817,109.34996032714844,4.973342235000018
14,0.0002,0.3747082531452179,0.3619734525680542,0.02534882165491581,0.003019640268757939,107.05728149414062,0.3670877516269684,0.35436034202575684,0.02529073879122734,0.004102832172065973,104.60185241699219,5.58153618399956
15,0.0002,0.3696274161338806,0.35680280327796937,0.02543426603078842,0.005373880360275507,98.70045471191406,0.36480849981307983,0.3521423637866974,0.025022992864251137,0.0077322437427937984,90.88269805908203,5.520879024003079
16,0.0002,0.3638803958892822,0.35096213817596433,0.025384851172566412,0.01129154535010457,83.94287414550782,0.35416531562805176,0.3414199650287628,0.024858098477125168,0.015814227983355522,72.73702239990234,5.238716984997154
17,0.0002,0.35909153819084166,0.34592167735099794,0.025305281579494476,0.02586129941046238,63.95412673950195,0.35924479365348816,0.3460693359375,0.025074675679206848,0.03190707042813301,63.563262939453125,5.848310436998872
18,0.0002,0.35754373073577883,0.3443109571933746,0.02513286508619785,0.03331686332821846,68.4621566772461,0.3529888391494751,0.3393016755580902,0.025617565959692,0.043919533491134644,74.06359100341797,5.016729947001295
19,0.0002,0.3537486970424652,0.3404078185558319,0.02504536956548691,0.040909990668296814,83.29721527099609,0.3482331931591034,0.33470618724823,0.02519937977194786,0.04636614769697189,89.52955627441406,5.529086593000102
20,0.0002,0.3516799628734589,0.3378948926925659,0.025125083327293397,0.06112629920244217,97.52527313232422,0.3467172384262085,0.33295515179634094,0.024808604270219803,0.06788921356201172,110.86688232421875,5.409488372999476
21,0.0002,0.3501821279525757,0.3360864043235779,0.025054432451725006,0.07842508405447006,108.42016143798828,0.3473070561885834,0.33291134238243103,0.025252172723412514,0.08848104625940323,106.19049835205078,4.786039723003341
22,0.0002,0.3492741286754608,0.3348618149757385,0.0251401886343956,0.0921109065413475,106.01965637207032,0.34430789947509766,0.3299773633480072,0.02522277645766735,0.08595695346593857,106.64363861083984,5.332899393000844
23,0.0002,0.3473612546920776,0.3329849123954773,0.025136100500822066,0.09041456878185272,105.20308685302734,0.34243205189704895,0.3282648026943207,0.024910369887948036,0.08560242503881454,113.4770736694336,4.662931597998977
24,0.0002,0.34593737721443174,0.3315907955169678,0.025086652114987375,0.09016266912221908,116.35300750732422,0.341803640127182,0.3275597095489502,0.024935444816946983,0.08881090581417084,121.822265625,4.921341803001269
25,0.0002,0.3438116252422333,0.3296043872833252,0.024941045418381692,0.08683548122644424,126.47420501708984,0.34500473737716675,0.3310289978981018,0.024717416614294052,0.0808524489402771,135.21615600585938,5.242460334000498
26,0.0002,0.3436755120754242,0.3296822965145111,0.024906433746218683,0.07700012922286988,136.4140380859375,0.33914247155189514,0.32513925433158875,0.024924196302890778,0.07705575972795486,137.65155029296875,5.373435416000575
27,0.0002,0.3416369080543518,0.3276598334312439,0.02491823919117451,0.07589782327413559,140.94539489746094,0.3362635374069214,0.3224314749240875,0.024625761434435844,0.07595834136009216,142.42189025878906,5.0186398810001265
28,0.0002,0.34140101075172424,0.3273081660270691,0.024971269816160203,0.08035982847213745,142.74046936035157,0.33855852484703064,0.3244391083717346,0.02490231767296791,0.08341287821531296,145.39109802246094,5.002387955002632
29,0.0002,0.3393929421901703,0.3252713859081268,0.024863740801811217,0.08448445945978164,146.86304321289063,0.33741629123687744,0.32333603501319885,0.02462286874651909,0.08844181150197983,147.2926788330078,4.792764808997163
30,0.0002,0.3396117925643921,0.3252487242221832,0.024923442304134368,0.09506799131631852,148.19149780273438,0.33558782935142517,0.3212258815765381,0.024834711104631424,0.09722992032766342,155.9919891357422,5.193286868998257
31,0.0002,0.33853341937065123,0.3239127159118652,0.02478875070810318,0.11131659746170045,149.74774169921875,0.3368821144104004,0.3219556510448456,0.024714307859539986,0.12846635282039642,139.71142578125,4.636680483999953
32,0.0002,0.3391346871852875,0.3232702434062958,0.02503608800470829,0.16731961369514464,138.23541564941405,0.3354816436767578,0.3199690878391266,0.02463604137301445,0.1597268432378769,134.10133361816406,5.111820871999953
33,0.0002,0.33784031867980957,0.32186172604560853,0.024764939025044442,0.17980643808841706,136.53284606933593,0.3326643407344818,0.3167453408241272,0.024674437940120697,0.17908933758735657,137.86392211914062,4.73065832300199
34,0.0002,0.3354716181755066,0.31943336725234983,0.02478426434099674,0.1823059856891632,138.6654479980469,0.3301069140434265,0.3142629861831665,0.024761846289038658,0.1731506586074829,141.10865783691406,5.134054193000338
35,0.0002,0.3344566345214844,0.31813538670539854,0.024890873208642007,0.19379080533981324,137.11223907470702,0.3375457525253296,0.320785254240036,0.025284091010689735,0.20592240989208221,139.04058837890625,5.160577948001446
36,0.0002,0.3354883372783661,0.3195264101028442,0.024759380146861076,0.1791119545698166,139.52596740722657,0.32869696617126465,0.31306490302085876,0.024580316618084908,0.16709528863430023,135.1770782470703,4.766950498000369
37,0.0002,0.3321806311607361,0.3160956621170044,0.024759724363684656,0.18525574803352357,130.48221130371093,0.32665330171585083,0.3105030655860901,0.02454594150185585,0.19386260211467743,132.1447296142578,5.214975836999656
38,0.0002,0.32883158326148987,0.3123756468296051,0.024929277971386908,0.19956496655941008,136.33771667480468,0.3237965703010559,0.30736616253852844,0.02466074749827385,0.20500057935714722,134.1470184326172,4.729741186001775
39,0.0002,0.32678033113479615,0.30973402261734007,0.02472153976559639,0.23427688777446748,134.4821350097656,0.32261961698532104,0.30517756938934326,0.024656470865011215,0.2556897699832916,127.85111236572266,4.743019777000882
40,0.0002,0.3264194130897522,0.30816121101379396,0.024792185053229332,0.29310545325279236,128.94182891845702,0.32576125860214233,0.3066175580024719,0.02498125657439232,0.3326530158519745,131.53329467773438,5.082897952001076
41,0.0002,0.32708622217178346,0.30756914615631104,0.02489324063062668,0.3535226881504059,134.17865905761718,0.3207799196243286,0.30062031745910645,0.024628400802612305,0.39227044582366943,131.46795654296875,4.800216220999573
42,0.0002,0.3247536540031433,0.3040552854537964,0.024764230847358702,0.4158122420310974,130.93991394042968,0.31939536333084106,0.2992874085903168,0.024289902299642563,0.39815038442611694,128.50343322753906,5.044836075998319
43,0.0002,0.323084557056427,0.30222463607788086,0.024868451058864594,0.4212847113609314,131.31058044433593,0.3168086111545563,0.2961723506450653,0.02459314838051796,0.4169837534427643,130.2069854736328,4.883532906002074
44,0.0002,0.3215126872062683,0.3001987040042877,0.024784493446350097,0.4460871756076813,129.5537857055664,0.31535834074020386,0.2939329445362091,0.02445300668478012,0.4599453806877136,127.7850341796875,4.863990088000719
45,0.0002,0.32205156683921815,0.30008835196495054,0.024756690487265587,0.47924317717552184,128.9573516845703,0.3184037506580353,0.2963603734970093,0.02515850029885769,0.4732051193714142,136.7988739013672,5.05866824399709
46,0.0002,0.3214184820652008,0.2988140881061554,0.024756398797035218,0.5113095879554749,134.33211669921874,0.3151261508464813,0.2925321161746979,0.02454940229654312,0.5159658193588257,133.4415283203125,4.741438841996569
47,0.0002,0.3192312061786652,0.2969539940357208,0.02480781525373459,0.49366564154624937,137.04444580078126,0.3113950490951538,0.2892190217971802,0.024545704945921898,0.4951583445072174,137.2604522705078,4.743241340998793
48,0.0002,0.31723238825798034,0.29416210651397706,0.02489561215043068,0.5311237573623657,135.7198059082031,0.3138164281845093,0.28994253277778625,0.025034407153725624,0.5678348541259766,132.51576232910156,5.158067181000661
49,0.0002,0.31682186126708983,0.2924015700817108,0.0247338879853487,0.6026673078536987,132.5798309326172,0.3107914328575134,0.28684550523757935,0.024523701518774033,0.5842046141624451,134.07876586914062,4.728888277997612
50,0.0002,0.3143839180469513,0.2903008759021759,0.024721958860754966,0.5861032962799072,138.79849243164062,0.3087064325809479,0.2851954698562622,0.024471092969179153,0.5637708306312561,138.37203979492188,5.1270217259989295
51,0.0002,0.31345429420471194,0.2894075334072113,0.024664413928985596,0.585727858543396,141.98279418945313,0.3167799115180969,0.29351064562797546,0.024563800543546677,0.5493687391281128,137.83973693847656,4.950776224999572
52,0.0002,0.31649685502052305,0.2934359312057495,0.02457560449838638,0.5386563897132873,147.48115234375,0.31371015310287476,0.28869616985321045,0.02469744347035885,0.633263349533081,139.1918182373047,4.829425033000007
53,0.0002,0.31257431507110595,0.2891046106815338,0.024741381406784058,0.5549502491950988,150.38894348144532,0.30609604716300964,0.28308624029159546,0.024874569848179817,0.5286259651184082,153.11349487304688,5.17695725700105
54,0.0002,0.3107763171195984,0.2866943538188934,0.02468765377998352,0.586907148361206,148.29036560058594,0.30590173602104187,0.28206247091293335,0.024350427091121674,0.5832025408744812,148.67225646972656,4.754399961002491
55,0.0002,0.3095404803752899,0.28464038372039796,0.024680888280272484,0.6279824495315551,149.65728759765625,0.30629855394363403,0.2803104817867279,0.024378105998039246,0.6899506449699402,145.29933166503906,4.903961813000933
56,0.0002,0.3094170868396759,0.2826150834560394,0.024566507339477538,0.7259376049041748,149.88534545898438,0.3053832948207855,0.27845779061317444,0.024349603801965714,0.7375347018241882,150.3529052734375,4.698572279001382
57,0.0002,0.3108211815357208,0.284233158826828,0.02445928640663624,0.7179191946983338,153.7296112060547,0.30457523465156555,0.27866747975349426,0.024323666468262672,0.6872971057891846,157.02066040039062,4.910585244000686
58,0.0002,0.30812913179397583,0.28164189457893374,0.02448713257908821,0.7121837377548218,158.95107727050782,0.30402565002441406,0.2773359715938568,0.0242073442786932,0.7293002605438232,159.86563110351562,5.181815867003024
59,0.0002,0.3071560859680176,0.2794769585132599,0.02455991767346859,0.76995849609375,159.34310913085938,0.3037622272968292,0.2756046652793884,0.024552499875426292,0.7940643429756165,159.32325744628906,4.79397357400012
60,0.0002,0.3072052538394928,0.2781878650188446,0.024612560868263245,0.8355550646781922,160.15581359863282,0.30436256527900696,0.2748121917247772,0.024118363857269287,0.8745594620704651,153.65443420410156,4.89648312799909
61,0.0002,0.30624167919158934,0.2767492294311523,0.02445398084819317,0.863273286819458,162.04751281738282,0.3038744628429413,0.2741156220436096,0.02457566186785698,0.8735501766204834,161.35743713378906,4.90317606300232
62,0.0002,0.3059103310108185,0.2757278263568878,0.024584902822971343,0.8945026993751526,164.53297424316406,0.3007446527481079,0.2707810401916504,0.024244170635938644,0.8920761346817017,162.9039306640625,4.6288317530015775
63,0.0002,0.30489439964294435,0.27419849038124083,0.024591247737407684,0.9200141191482544,166.33749389648438,0.301878422498703,0.2706591486930847,0.024191586300730705,0.9561751484870911,164.6444549560547,5.4381391309980245
64,0.0002,0.30457167625427245,0.2732113659381866,0.024458755180239676,0.9565468668937683,168.2717498779297,0.30273452401161194,0.2706821858882904,0.024279965087771416,0.9956180453300476,163.149658203125,4.9201182140022865
65,0.0002,0.3046963632106781,0.27312026619911195,0.024493137374520302,0.9664762496948243,169.96059875488282,0.3013962507247925,0.2699221968650818,0.02423684485256672,0.9677808284759521,169.06065368652344,5.217549453998799
66,0.0002,0.3033908009529114,0.272282212972641,0.024423423036932946,0.9448434352874756,176.348974609375,0.30052730441093445,0.26960769295692444,0.024118904024362564,0.9430074691772461,178.6103057861328,4.626689725999313
67,0.0002,0.3018708109855652,0.2704912781715393,0.024399235472083093,0.9589953184127807,180.2740509033203,0.2981046438217163,0.2664838433265686,0.024207713082432747,0.9758479595184326,176.2739715576172,4.7192849589991965
68,0.0002,0.3003829479217529,0.2687690079212189,0.024284929037094116,0.9735742688179017,182.0730773925781,0.29683396220207214,0.2646031081676483,0.024383513256907463,1.0019550323486328,179.27159118652344,4.897754270998121
69,0.0002,0.3004042267799377,0.26818408966064455,0.02436840198934078,1.001796793937683,182.5042938232422,0.29895466566085815,0.26684513688087463,0.024102265015244484,1.002920389175415,179.8277587890625,4.7700778849975904
70,0.0002,0.30227083563804624,0.2701344847679138,0.024352481961250304,0.9980050086975097,185.92483825683593,0.2978765666484833,0.26619353890419006,0.024008415639400482,0.9839409589767456,185.71649169921875,5.098133139999845
71,0.0002,0.3010136604309082,0.2686231195926666,0.02437116838991642,1.0102482914924622,189.12516174316406,0.2947916090488434,0.26271793246269226,0.024150272831320763,0.9999271035194397,188.19700622558594,4.741549653997936
72,0.0002,0.2994451403617859,0.26650306582450867,0.02423321194946766,1.0412731051445008,189.10054931640624,0.29468750953674316,0.261509507894516,0.02397032082080841,1.0596420764923096,187.36309814453125,4.691824032997829
73,0.0002,0.29877311587333677,0.2653456449508667,0.024325497075915338,1.063235592842102,190.5615692138672,0.2962944209575653,0.2628845274448395,0.024091269820928574,1.068213701248169,188.37413024902344,4.989793603999715
74,0.0002,0.29810546040534974,0.2643952012062073,0.024283066019415857,1.078436255455017,193.09609375,0.2962019741535187,0.2623971700668335,0.02461247332394123,1.074928641319275,193.98081970214844,4.721532528001262
75,0.0002,0.2992711544036865,0.26520965695381166,0.02429790310561657,1.095626664161682,196.58709716796875,0.2944294512271881,0.26035669445991516,0.023901434615254402,1.106101632118225,194.6146240234375,4.952572099999088
76,0.0002,0.2984789788722992,0.2637110471725464,0.024155715107917787,1.1345039129257202,196.79004821777343,0.29458996653556824,0.26039132475852966,0.024077458307147026,1.1079951524734497,196.46910095214844,4.998279258998082
77,0.0002,0.2984619915485382,0.2631386578083038,0.024281397089362146,1.1591321229934692,199.0730987548828,0.2946554124355316,0.25945916771888733,0.024151252582669258,1.1560306549072266,197.35858154296875,5.156681453998317
78,0.0002,0.2982916235923767,0.26252668499946596,0.024165014177560805,1.184121584892273,199.61373901367188,0.29611513018608093,0.2596258819103241,0.023990342393517494,1.2247034311294556,197.81515502929688,5.2743503140009125
79,0.0002,0.298297381401062,0.26152645945549013,0.024246589839458467,1.2323819160461427,199.96515808105468,0.29658880829811096,0.25929296016693115,0.024021979421377182,1.264243245124817,192.96934509277344,5.182764993001911
80,0.0002,0.2998671352863312,0.263053697347641,0.024147946387529373,1.2369729995727539,201.28614807128906,0.2959512174129486,0.25916364789009094,0.024187585338950157,1.2346898317337036,196.8704833984375,5.753282629000751
81,0.0002,0.29891629219055177,0.26173350811004636,0.024194445461034775,1.2542784214019775,202.4131072998047,0.2947328984737396,0.25755035877227783,0.024079255759716034,1.2571461200714111,199.99562072753906,5.112521499999275
82,0.0002,0.29873194694519045,0.2604994773864746,0.02426905818283558,1.3048972129821776,203.36429748535156,0.2949962317943573,0.2574577033519745,0.024009142071008682,1.2766971588134766,200.57159423828125,5.18232526599968
83,0.0002,0.29800254106521606,0.2596215009689331,0.024128561466932298,1.3158377885818482,205.8396759033203,0.2935953736305237,0.2551509439945221,0.024123068898916245,1.3191447257995605,201.98477172851562,5.783435688001191
84,0.0002,0.297773551940918,0.2590238809585571,0.02410048320889473,1.3349710702896118,207.8140411376953,0.2936572730541229,0.2547915279865265,0.024038191884756088,1.342332124710083,206.08349609375,5.966590546999214
85,0.0002,0.29941102862358093,0.2599277555942535,0.02416858673095703,1.369948720932007,209.9838134765625,0.2995951175689697,0.2609212100505829,0.024649040773510933,1.3174704313278198,213.70811462402344,5.506678883000859
86,0.0002,0.29832643270492554,0.2592736124992371,0.02421954646706581,1.3471521615982056,216.14446411132812,0.29831022024154663,0.2578268051147461,0.024488110095262527,1.4119682312011719,209.16758728027344,5.493812434000574
87,0.0002,0.297696977853775,0.257763147354126,0.02410880886018276,1.3939716815948486,216.50202026367188,0.2949865162372589,0.2542978525161743,0.02379542589187622,1.4395480155944824,214.57656860351562,4.913257431002421
88,0.0002,0.29764553904533386,0.2563542604446411,0.024189835414290428,1.4598182439804077,216.53289184570312,0.29481181502342224,0.2531711161136627,0.024175317957997322,1.477650761604309,212.45948791503906,5.2501075500003935
89,0.0002,0.2974507212638855,0.25495625138282774,0.024130185320973396,1.5214693546295166,216.11964111328126,0.29360273480415344,0.25146782398223877,0.02382698282599449,1.5110722780227661,215.84475708007812,4.955091563999304
90,0.0002,0.29713531136512755,0.2540290176868439,0.024171730130910875,1.5510210037231444,219.52723693847656,0.2919003367424011,0.24898633360862732,0.023714875802397728,1.5528277158737183,218.08123779296875,5.092037092999817
91,0.0002,0.29738123416900636,0.2535507321357727,0.024242908880114555,1.5854523420333861,222.10499572753906,0.29052120447158813,0.24822020530700684,0.02381586655974388,1.5196536779403687,223.58155822753906,5.006140181001683
92,0.0002,0.300153523683548,0.2563984453678131,0.024319536238908767,1.5797653675079346,224.59351806640626,0.29729434847831726,0.25534766912460327,0.023811405524611473,1.5020490884780884,221.77891540527344,4.9637308450001
93,0.0002,0.3002197086811066,0.25734416842460633,0.02407430373132229,1.5419190645217895,227.37979125976562,0.2944352626800537,0.25113967061042786,0.024073055014014244,1.5629525184631348,226.40904235839844,5.772063177999371
94,0.0002,0.29721820950508115,0.2539254367351532,0.024239440262317658,1.5586524486541748,231.01567687988282,0.29349586367607117,0.250136137008667,0.023991994559764862,1.5681864023208618,224.25454711914062,5.064324015998864
95,0.0002,0.29762002825737,0.2526646554470062,0.02409316711127758,1.6454398393630982,229.56612548828124,0.29268866777420044,0.24787256121635437,0.023899050429463387,1.6433287858963013,225.24005126953125,4.998643121998612
96,0.0002,0.297473281621933,0.25165377259254457,0.024172379076480864,1.6866656303405763,232.3247802734375,0.2952370047569275,0.2495581954717636,0.024586867541074753,1.6692681312561035,232.8097381591797,5.678667823998694
97,0.0002,0.29629644751548767,0.25068415999412536,0.024119676649570466,1.6776225566864014,237.56096801757812,0.2930015027523041,0.2479657381772995,0.023603616282343864,1.661698818206787,235.45465087890625,4.96969216800062
98,0.0002,0.29700114727020266,0.2499985158443451,0.02415858693420887,1.7461673498153687,240.14109497070314,0.29120078682899475,0.24554985761642456,0.023987866938114166,1.6828491687774658,241.6356658935547,5.472234551001748
99,0.0002,0.29540042877197265,0.24870589077472688,0.024157540127635,1.7307880878448487,244.46392822265625,0.2922574281692505,0.24546866118907928,0.023822341114282608,1.7438803911209106,239.2813720703125,4.87735096400138
100,0.0002,0.29643420577049256,0.24857957363128663,0.024226024746894836,1.7870808362960815,245.6911651611328,0.2934381365776062,0.24540168046951294,0.023815371096134186,1.806437373161316,240.23622131347656,4.96252793199892
101,0.0002,0.29586427807807925,0.24770268201828002,0.024050096049904823,1.806827688217163,250.77645568847657,0.29107868671417236,0.24361702799797058,0.02382638305425644,1.7774239778518677,247.2825164794922,5.077843533003033
102,0.0002,0.2957421004772186,0.2478908896446228,0.023998074233531952,1.7926092624664307,257.0268127441406,0.2959764003753662,0.24793337285518646,0.024375030770897865,1.7927751541137695,250.8249969482422,4.977422138999827
103,0.0002,0.29512329697608947,0.247186541557312,0.02400253005325794,1.7967737674713136,260.57017211914064,0.29292184114456177,0.24471415579319,0.02412438951432705,1.8072744607925415,258.6757507324219,5.024447962998238
104,0.0001,0.30255995988845824,0.25519431233406065,0.024170029163360595,1.764031672477722,262.8470031738281,0.2920384705066681,0.24871574342250824,0.02398443967103958,1.5665247440338135,269.7592468261719,4.838432668999303
105,0.0001,0.2950530767440796,0.2497067332267761,0.024130121991038322,1.6640637874603272,270.37359008789065,0.29413655400276184,0.24759656190872192,0.02434631437063217,1.718342661857605,265.06878662109375,5.325901709999016
