epoch,lr,train_loss,train_recon,train_velocity,train_commit,train_perplexity,val_loss,val_recon,val_velocity,val_commit,val_perplexity,epoch_sec
106,0.0001,0.2928095042705536,0.24725039005279542,0.024165434762835503,1.6738196849822997,279.7728515625,0.2884543538093567,0.24272951483726501,0.023745384067296982,1.6926072835922241,277.9529724121094,5.284383324000373
107,0.0001,0.29264070391654967,0.24562687575817108,0.024067429080605506,1.7490052223205566,285.16749877929686,0.28986161947250366,0.2420395165681839,0.02386893890798092,1.7943819761276245,278.147216796875,5.099713535000774
108,0.0001,0.29214316606521606,0.24463551640510559,0.02409273274242878,1.7730638265609742,288.1355346679687,0.2888583540916443,0.2416248619556427,0.02384272962808609,1.7656066417694092,284.5472717285156,5.215400969002076
109,0.0001,0.2918082356452942,0.24366010427474977,0.02405596263706684,1.806007695198059,292.0339721679687,0.28928864002227783,0.24190181493759155,0.02390291355550289,1.7717691659927368,290.17218017578125,4.834472751001158
110,0.0001,0.2907416164875031,0.24310159981250762,0.024040018767118455,1.7810010194778443,297.6919738769531,0.2853816747665405,0.23856453597545624,0.02380526438355446,1.7457245588302612,294.61712646484375,4.748634293002397
111,0.0001,0.2897018611431122,0.24258231222629548,0.024020728841423988,1.7554595947265625,305.64764404296875,0.28507640957832336,0.23900547623634338,0.02381824515759945,1.7080903053283691,300.6812744140625,4.983049154998298
112,0.0001,0.2878485918045044,0.2412144809961319,0.02397991269826889,1.7322077989578246,312.5051696777344,0.2864181399345398,0.23951807618141174,0.02417527139186859,1.7406214475631714,306.65936279296875,5.09233974000017
113,0.0001,0.28764219880104064,0.24085684418678283,0.023993732035160066,1.739424729347229,318.6477355957031,0.2853890061378479,0.23891335725784302,0.02385282889008522,1.7274620532989502,316.44024658203125,4.9859731329997885
114,0.0001,0.28800228238105774,0.2407775640487671,0.02398589737713337,1.7615890026092529,326.46082763671876,0.2849659323692322,0.23781906068325043,0.02380283735692501,1.7622716426849365,322.08624267578125,4.745102423003118
115,0.0001,0.2875691592693329,0.24014721512794496,0.024028535187244415,1.7703839778900146,332.7016845703125,0.2860121726989746,0.23848363757133484,0.023997239768505096,1.7764958143234253,326.7645568847656,4.800184675998025
116,0.0001,0.2869596779346466,0.23950096368789672,0.02406783029437065,1.7712398529052735,337.6035522460937,0.28312548995018005,0.23621097207069397,0.023868484422564507,1.7490140199661255,332.74530029296875,4.986553635000746
117,0.0001,0.2860952794551849,0.23889240324497224,0.023975376412272452,1.7607598543167113,347.2046691894531,0.28265395760536194,0.23561331629753113,0.024117352440953255,1.7490986585617065,344.4142150878906,5.409958423999342
118,0.0001,0.28584166169166564,0.23859313726425171,0.02398175112903118,1.762882399559021,355.70123901367185,0.28165680170059204,0.23500671982765198,0.023803193122148514,1.737424373626709,353.4040222167969,5.347438949000207
119,0.0001,0.28469337821006774,0.2375110775232315,0.023981303721666337,1.7595823049545287,363.2023864746094,0.2820322811603546,0.23455902934074402,0.024413397535681725,1.7633271217346191,359.29534912109375,4.7211160129991185
120,0.0001,0.284884387254715,0.23742290139198302,0.024023567140102387,1.7724849700927734,370.0666564941406,0.2841545343399048,0.23616746068000793,0.02414999157190323,1.795603632926941,361.0693664550781,5.040678584999114
121,0.0001,0.285556960105896,0.23771194815635682,0.024026937782764435,1.791576862335205,375.1358703613281,0.2834874391555786,0.23575787246227264,0.02393646165728569,1.7880672216415405,367.7611083984375,4.996733464002318
122,0.0001,0.2846843063831329,0.23663694262504578,0.023906562477350235,1.8047041416168212,379.647607421875,0.28197070956230164,0.2342948317527771,0.02366545796394348,1.7921578884124756,374.9249572753906,4.887253610999323
123,0.0001,0.2844168245792389,0.23626036643981935,0.023936216533184052,1.8094175100326537,386.3156677246094,0.28031226992607117,0.23244056105613708,0.02364036813378334,1.802577018737793,378.2850341796875,5.070769663998362
124,0.0001,0.28417277336120605,0.23561275005340576,0.023960747197270392,1.828982424736023,389.15781860351564,0.2806112766265869,0.23241263628005981,0.023700065910816193,1.8174309730529785,382.20684814453125,4.842257972999505
125,0.0001,0.2838864505290985,0.23511130213737488,0.023819639906287195,1.8432664155960083,395.71006469726564,0.28077924251556396,0.23201841115951538,0.0236826092004776,1.845976710319519,389.3987731933594,4.886071457000071
126,0.0001,0.28404229283332827,0.23487298786640168,0.02403284013271332,1.8576444387435913,402.311474609375,0.2819340229034424,0.23323915898799896,0.023418977856636047,1.849267840385437,393.2987060546875,5.049518380998052
127,0.0001,0.2840579092502594,0.234406778216362,0.024127621576189993,1.879365825653076,406.26951293945314,0.2797093689441681,0.23076611757278442,0.02367783524096012,1.8552168607711792,400.7441711425781,4.856861897002091
128,0.0001,0.28398829102516177,0.23434517085552214,0.023940965160727502,1.8836320638656616,411.4136657714844,0.2804410457611084,0.23136232793331146,0.023764165118336678,1.8598313331604004,404.2566223144531,5.110138623000239
129,0.0001,0.28373449444770815,0.23366448879241944,0.023921773955225944,1.9054560661315918,415.4023803710937,0.2835288345813751,0.23305031657218933,0.024329794570803642,1.91568124294281,404.8870849609375,4.826506163997692
130,0.0001,0.28361207246780396,0.23344049751758575,0.02394460141658783,1.9099635124206542,422.6129089355469,0.2799876630306244,0.22986386716365814,0.023823149502277374,1.910611629486084,411.72052001953125,4.896366772001784
131,0.0001,0.28325027227401733,0.23271811604499817,0.023845814913511277,1.930462694168091,427.30626220703124,0.281583696603775,0.2309003323316574,0.023667266592383385,1.9424865245819092,416.9692077636719,5.004101706999791
132,0.0001,0.2830973625183105,0.2320939689874649,0.02379317916929722,1.9553401470184326,431.1566955566406,0.27997156977653503,0.22872784733772278,0.023787716403603554,1.9674941301345825,419.1404724121094,4.822209956000734
133,0.0001,0.28301178216934203,0.23183550238609313,0.023812176659703255,1.9635094165802003,434.64259643554686,0.28002068400382996,0.22942301630973816,0.02361694723367691,1.9394603967666626,427.6635437011719,4.958529899999121
134,0.0001,0.28307375907897947,0.2318045377731323,0.023882023245096206,1.9664105653762818,439.38298950195315,0.2811928689479828,0.22977112233638763,0.02374286763370037,1.9775158166885376,426.4524841308594,4.872713078002562
135,0.0001,0.28329673409461975,0.23135654032230377,0.023981095850467683,1.9974823951721192,442.2662658691406,0.27980977296829224,0.22861570119857788,0.023740224540233612,1.9661978483200073,428.19775390625,5.114753031000873
136,0.0001,0.28337644338607787,0.2313403755426407,0.023941898345947267,2.0032561302185057,444.1901123046875,0.28107139468193054,0.2292155623435974,0.023739926517009735,1.9992927312850952,430.1240234375,5.007230953000544
137,0.0001,0.2828951120376587,0.23037356734275818,0.024029016867280005,2.0253520011901855,445.536328125,0.27865731716156006,0.22653824090957642,0.02373380959033966,2.012608766555786,433.4702453613281,4.97444892600106
138,0.0001,0.283449125289917,0.23047874569892884,0.023834410682320596,2.052658462524414,447.9303405761719,0.2812938094139099,0.2284741848707199,0.02375643327832222,2.0470709800720215,435.6116943359375,5.11494006799694
139,0.0001,0.28267191648483275,0.22959608733654022,0.02385762520134449,2.057350921630859,450.46038208007815,0.2808670997619629,0.22794531285762787,0.023653820157051086,2.0547428131103516,437.9307556152344,5.1603180630008865
140,0.0001,0.28329132199287416,0.22990182936191558,0.023800566792488098,2.0744605541229246,451.4758666992187,0.28134843707084656,0.22847096621990204,0.023444626480340958,2.0577573776245117,436.550537109375,5.141673221998644
141,0.0001,0.28396386504173277,0.22988993525505066,0.023990126699209212,2.1039432525634765,452.8216125488281,0.2808317542076111,0.22692424058914185,0.02370765618979931,2.102684497833252,441.7958679199219,5.0960728760001075
142,0.0001,0.28368096947669985,0.22957455217838288,0.02390062026679516,2.1078051567077636,454.55931396484374,0.28064531087875366,0.22692538797855377,0.02356635592877865,2.096836805343628,441.33856201171875,4.919842471001175
143,0.0001,0.2833695292472839,0.22880879044532776,0.023881322517991067,2.1310040950775146,454.7385681152344,0.2841200828552246,0.2287568598985672,0.024446114897727966,2.157007932662964,442.42559814453125,4.985811063001165
144,0.0001,0.28363196849822997,0.22835802733898164,0.023890044167637826,2.1664461135864257,455.80474853515625,0.2818491756916046,0.22678254544734955,0.023555118590593338,2.1644535064697266,441.1395263671875,5.050118361999921
145,0.0001,0.2836045980453491,0.22772724628448487,0.02391720861196518,2.1959372043609617,455.8812561035156,0.28037184476852417,0.22458195686340332,0.02348976396024227,2.2022500038146973,439.3186950683594,4.963447311998607
146,0.0001,0.2837044417858124,0.2273853451013565,0.02372879013419151,2.222735071182251,455.58427734375,0.28210681676864624,0.2263617068529129,0.023494724184274673,2.19988751411438,442.01336669921875,5.542559394001728
147,0.0001,0.2841640591621399,0.22737907171249389,0.023902088031172754,2.2416969299316407,457.2949645996094,0.28224170207977295,0.22549155354499817,0.02348766103386879,2.2503163814544678,442.25115966796875,4.988772914999572
148,0.0001,0.28388535380363467,0.22708736956119538,0.0237844817340374,2.2452871322631838,455.73369140625,0.2825915217399597,0.22568772733211517,0.02362942509353161,2.2544543743133545,441.90924072265625,4.896768312999484
149,0.0001,0.2846289873123169,0.22750613689422608,0.02380172535777092,2.2610995292663576,455.99951171875,0.28652310371398926,0.22873641550540924,0.023983880877494812,2.2897369861602783,440.3646240234375,5.346475064998231
150,5e-05,0.2851847052574158,0.22761776447296142,0.02383955828845501,2.2823578834533693,456.7651000976563,0.28386878967285156,0.2259453535079956,0.02349691651761532,2.308748245239258,440.6185607910156,5.145381015001476
151,5e-05,0.28429903388023375,0.2263724684715271,0.023838886618614198,2.3003564357757567,457.0015869140625,0.2836734354496002,0.22577105462551117,0.023919135332107544,2.297140598297119,442.83209228515625,5.112637404999987
152,5e-05,0.2845414400100708,0.22640424370765685,0.023896250873804092,2.309453916549683,458.2093200683594,0.28300803899765015,0.2251933217048645,0.023505212739109993,2.303105592727661,440.00927734375,4.943397472001379
153,5e-05,0.28377272486686705,0.22549187242984772,0.0238580159842968,2.3175926208496094,457.51344604492186,0.2830328047275543,0.22388197481632233,0.024111444130539894,2.354755401611328,439.8297119140625,4.916778983999393
154,5e-05,0.283924800157547,0.22530831694602965,0.02390367239713669,2.333232116699219,456.61923828125,0.28156715631484985,0.2232304960489273,0.02379186823964119,2.3220362663269043,441.841796875,5.183010690001538
155,5e-05,0.28387719988822935,0.22517555058002472,0.02376992292702198,2.3408344268798826,456.5005187988281,0.2848031222820282,0.2251177728176117,0.02429887466132641,2.3767952919006348,440.42950439453125,4.984118387001217
156,5e-05,0.2840092420578003,0.22504129111766816,0.023757711052894592,2.3544548034667967,455.9783935546875,0.2857360243797302,0.22589802742004395,0.02409447357058525,2.3895390033721924,442.71954345703125,5.106358473
157,5e-05,0.2845134258270264,0.22521871328353882,0.02388187125325203,2.3676891803741453,456.2587829589844,0.28270289301872253,0.22361178696155548,0.023767834529280663,2.3603596687316895,441.70068359375,4.871620324000105
158,5e-05,0.28463128209114075,0.2252481460571289,0.02385072037577629,2.372888708114624,454.32932739257814,0.28189530968666077,0.222859188914299,0.023523639887571335,2.363715410232544,438.4995422363281,5.261202927002159
159,5e-05,0.28448718786239624,0.22485010027885438,0.023846403136849402,2.3856942653656006,454.5669189453125,0.28496313095092773,0.2247474044561386,0.02416641265153885,2.4066264629364014,443.91094970703125,5.106659631001094
160,5e-05,0.28363777995109557,0.22412484288215637,0.02377929911017418,2.3811645030975344,454.2070373535156,0.2819809317588806,0.22244392335414886,0.023601701483130455,2.386808156967163,435.23590087890625,4.9048598389999825
161,5e-05,0.28439476490020754,0.2244712918996811,0.023882392421364786,2.399114227294922,453.1317077636719,0.28158310055732727,0.22204259037971497,0.023702334612607956,2.384467601776123,438.7044982910156,5.035419398001977
162,5e-05,0.2845452129840851,0.22453399896621704,0.023704226687550546,2.4079553127288817,452.3876037597656,0.2833312451839447,0.22331012785434723,0.023758625611662865,2.407090425491333,437.5036926269531,4.838664928000071
163,5e-05,0.28514028191566465,0.224693763256073,0.023846857622265814,2.4261544227600096,452.13214721679685,0.2824937701225281,0.22273948788642883,0.023462824523448944,2.4011430740356445,439.6640930175781,4.80861479899977
164,5e-05,0.2849283993244171,0.2242886930704117,0.023850797861814498,2.4357155323028565,451.0876525878906,0.2844473719596863,0.2231469303369522,0.024174196645617485,2.460667133331299,437.09503173828125,4.92072226199889
165,2.5e-05,0.2847157657146454,0.22399007380008698,0.023727720230817796,2.443091630935669,450.6559265136719,0.2840117812156677,0.2231030911207199,0.023661606013774872,2.4538941383361816,436.5751037597656,4.926016814999457
166,2.5e-05,0.28506563901901244,0.22395962178707124,0.023737644776701927,2.4618599891662596,450.14536743164064,0.2831451892852783,0.22268719971179962,0.023629801347851753,2.4321541786193848,434.3916320800781,4.9825780790015415
167,2.5e-05,0.2847000002861023,0.22371661961078643,0.02377290092408657,2.4548468589782715,447.7703063964844,0.28292176127433777,0.22205914556980133,0.023808833211660385,2.4479103088378906,436.19512939453125,4.940993632000755
168,2.5e-05,0.28484968543052674,0.2237018495798111,0.023761632665991784,2.463351249694824,448.0524841308594,0.2873277962207794,0.2250857800245285,0.024298829957842827,2.5046303272247314,435.2958679199219,4.820584894001513
169,2.5e-05,0.2849143445491791,0.22375400066375734,0.023771758377552032,2.463723373413086,447.54287109375,0.2831885516643524,0.22243687510490417,0.023381492123007774,2.4530467987060547,429.2921447753906,4.998631438000302
170,2.5e-05,0.285211318731308,0.2238469272851944,0.023962420225143433,2.4691591262817383,446.1816101074219,0.280872106552124,0.22060735523700714,0.02371218614280224,2.4204325675964355,429.8359375,4.719119910001609
171,2.5e-05,0.2848177969455719,0.22341306507587433,0.02388707399368286,2.4730597496032716,445.3525451660156,0.28349101543426514,0.22210504114627838,0.023852767422795296,2.4729793071746826,429.0985107421875,4.721943249998731
172,2.5e-05,0.2846682548522949,0.22327998876571656,0.02368561290204525,2.4772730350494383,444.34369506835935,0.28193193674087524,0.22117860615253448,0.02370900847017765,2.444941997528076,429.8263244628906,4.902449577999505
173,2.5e-05,0.28481775522232056,0.22337964475154876,0.0238761268556118,2.475002670288086,443.4549621582031,0.2827105224132538,0.22187159955501556,0.023582110181450844,2.452393054962158,428.28863525390625,4.730060295998555
174,2.5e-05,0.28480929136276245,0.22323232889175415,0.023780767992138862,2.4843284606933596,442.9343322753906,0.28237664699554443,0.22107647359371185,0.02365764230489731,2.473567247390747,430.6029968261719,4.929440125000838
175,2.5e-05,0.2852296829223633,0.22355253100395203,0.02378816083073616,2.48915376663208,441.4555236816406,0.2824968993663788,0.22119002044200897,0.023672208189964294,2.4735395908355713,426.0496520996094,4.881817556000897
176,2.5e-05,0.28553126454353334,0.22361359894275665,0.02375533916056156,2.501999521255493,439.72869262695315,0.28263598680496216,0.22083722054958344,0.023553241044282913,2.5011062622070312,425.4237976074219,4.8968597979983315
177,2.5e-05,0.28510186076164246,0.22310107350349426,0.02375461645424366,2.506174087524414,440.95115356445314,0.28400322794914246,0.22212594747543335,0.02356093004345894,2.504840612411499,419.9278869628906,4.923841038998944
178,2.5e-05,0.2852612376213074,0.22301913797855377,0.02383055128157139,2.5163411617279055,438.77894287109376,0.2819329500198364,0.2202552706003189,0.023542147129774094,2.4953298568725586,422.2389221191406,4.756573105001735
179,2.5e-05,0.28507195711135863,0.2228455901145935,0.023666754737496375,2.5196494579315187,438.49229736328124,0.2829841375350952,0.22097796201705933,0.023470893502235413,2.5135369300842285,421.66668701171875,5.020851858997048
180,1.25e-05,0.28585439920425415,0.22341366708278657,0.02382015585899353,2.526532793045044,437.32195434570315,0.28291642665863037,0.2212492674589157,0.023547494783997536,2.4946699142456055,421.9474792480469,4.756797075999202
181,1.25e-05,0.2852538347244263,0.22286668717861174,0.023728878796100618,2.5261354446411133,436.45078125,0.2842152714729309,0.2221289724111557,0.02351674996316433,2.5163965225219727,418.698974609375,4.855552871002146
182,1.25e-05,0.2858144998550415,0.22325122356414795,0.023753879219293596,2.534317064285278,436.04216918945315,0.2839060127735138,0.22152741253376007,0.0235795509070158,2.529442071914673,420.3231201171875,4.927616480003053
183,1.25e-05,0.28513960242271424,0.22271372079849244,0.023735416308045387,2.52790846824646,433.96551513671875,0.28632164001464844,0.22319965064525604,0.024219583719968796,2.550609588623047,419.16943359375,4.771207682002569
184,1.25e-05,0.28510982990264894,0.2226418137550354,0.023764397576451303,2.5292909145355225,433.0404052734375,0.2840651869773865,0.22175514698028564,0.023382676765322685,2.530935049057007,419.1552734375,4.961433673997817
185,1.25e-05,0.28565144538879395,0.222773876786232,0.02391542010009289,2.545992946624756,433.2690368652344,0.2823309898376465,0.220116525888443,0.02362322248518467,2.5201427936553955,420.9471130371094,4.79394295900056
186,1.25e-05,0.2857269823551178,0.2230001837015152,0.023739154636859893,2.5428610324859617,432.3440307617187,0.2831571698188782,0.2208862453699112,0.023489022627472878,2.526320457458496,416.8540954589844,4.822128792999138
187,1.25e-05,0.2853477716445923,0.22266921401023865,0.02378728799521923,2.539245939254761,431.6890441894531,0.28406330943107605,0.22134476900100708,0.02367393486201763,2.544079065322876,415.4903869628906,4.97682780499963
188,1.25e-05,0.28595722317695615,0.2230043590068817,0.023890114575624465,2.550390195846558,430.6265441894531,0.2841968536376953,0.22157268226146698,0.023704031482338905,2.5386083126068115,416.7410583496094,4.784317056000873
189,1.25e-05,0.2858351647853851,0.222902050614357,0.02378886751830578,2.551934003829956,429.92901611328125,0.28683096170425415,0.2229817658662796,0.02409159392118454,2.5901691913604736,414.5580749511719,4.987369392998517
190,1.25e-05,0.2854749858379364,0.2225560337305069,0.023776015639305113,2.5515471935272216,428.07440185546875,0.2871198356151581,0.22358250617980957,0.024240883067250252,2.570845127105713,417.73260498046875,4.808682123002654
191,1.25e-05,0.2859277486801147,0.22292366921901702,0.023791738227009772,2.5554107666015624,428.3586486816406,0.2838094234466553,0.22114701569080353,0.023624449968338013,2.542508602142334,413.26727294921875,4.770765977998963
192,1.25e-05,0.2855879545211792,0.22255285680294037,0.023865645006299018,2.5551138401031492,427.71491088867185,0.2853497266769409,0.22236691415309906,0.023507164791226387,2.5614614486694336,414.59051513671875,4.974481412002206
193,1.25e-05,0.28598545789718627,0.22279830873012543,0.023769182339310645,2.565128040313721,427.0594787597656,0.2833673357963562,0.22066929936408997,0.02355015277862549,2.5461485385894775,414.775390625,4.752071961000183
194,1.25e-05,0.28544857501983645,0.22230241298675538,0.02376352697610855,2.563220167160034,426.3381042480469,0.2847312390804291,0.22151541709899902,0.023545224219560623,2.572160005569458,412.3834228515625,4.966238163000526
195,6.25e-06,0.2854038059711456,0.22214638888835908,0.023741669207811355,2.569329261779785,425.5665344238281,0.2851774990558624,0.22194834053516388,0.023628126829862595,2.5707552433013916,410.44287109375,4.7725324379971426
196,6.25e-06,0.285569953918457,0.22224153876304625,0.023781661316752432,2.5718791484832764,424.8606201171875,0.2848750352859497,0.22197046875953674,0.02344803512096405,2.559027671813965,410.9551696777344,4.765817943000002
197,6.25e-06,0.28564646244049074,0.22229017913341523,0.02373903915286064,2.5743382453918455,424.538037109375,0.2841799259185791,0.2210455983877182,0.02364424802362919,2.565610647201538,410.9798583984375,4.995381469998392
198,6.25e-06,0.2862504005432129,0.2227075904607773,0.023852934688329698,2.580816888809204,424.334521484375,0.28527015447616577,0.22186726331710815,0.023458193987607956,2.5836899280548096,407.3414001464844,4.7730212720016425
199,6.25e-06,0.2856492638587952,0.2223611742258072,0.023757482692599297,2.570467805862427,423.0973754882813,0.28376471996307373,0.22080360352993011,0.02367083914577961,2.556283950805664,408.2656555175781,4.957573120998859
200,6.25e-06,0.2862948179244995,0.2227613002061844,0.023842501267790795,2.5806131839752195,422.34569091796874,0.2848989963531494,0.22141024470329285,0.02363959327340126,2.5834476947784424,409.3151550292969,4.734726430000592
201,6.25e-06,0.28599483966827394,0.22242696285247804,0.023865927010774612,2.5817458629608154,421.78757934570314,0.2836589515209198,0.2206997275352478,0.02368887886404991,2.555739164352417,408.6460266113281,4.826117420998344
202,6.25e-06,0.28588089942932127,0.22245414257049562,0.023841019719839096,2.575312376022339,421.5746765136719,0.2837762236595154,0.22079113125801086,0.023442257195711136,2.5631983280181885,406.6607971191406,4.929513813000085
203,6.25e-06,0.28564019203186036,0.22219878137111665,0.023772620782256126,2.5777555465698243,420.6743591308594,0.2833799719810486,0.220394104719162,0.023685084655880928,2.5571653842926025,407.564453125,4.81216663899977
204,6.25e-06,0.28613032698631286,0.22263288795948027,0.023697371408343316,2.582437515258789,420.00681762695314,0.28375306725502014,0.2204442173242569,0.02355114556849003,2.576664447784424,404.72320556640625,4.875283168999886
205,6.25e-06,0.2862118363380432,0.22266650199890137,0.023796222731471063,2.582361364364624,420.3253479003906,0.28400883078575134,0.22087647020816803,0.023565389215946198,2.567483425140381,405.2865295410156,4.753062753999984
206,6.25e-06,0.2856567144393921,0.2221345841884613,0.02385765053331852,2.5796656608581543,418.9671936035156,0.283997505903244,0.22068911790847778,0.023498008027672768,2.5779693126678467,406.2956237792969,5.113592079000227
207,6.25e-06,0.2863565683364868,0.22271932363510133,0.023768045380711554,2.5876617431640625,418.94614868164064,0.2832801938056946,0.21997958421707153,0.023365424945950508,2.5808942317962646,402.7760314941406,5.049554905999685
208,6.25e-06,0.28671914935112,0.22288114130496978,0.023936232551932335,2.5934946060180666,418.259033203125,0.28576719760894775,0.22206412255764008,0.023496786132454872,2.5977346897125244,403.31378173828125,4.911016820999066
209,6.25e-06,0.2860695481300354,0.22235187292098998,0.02393912561237812,2.587405729293823,417.66985473632815,0.2841532826423645,0.22089529037475586,0.02358197048306465,2.5733494758605957,403.9048156738281,5.039680247002252
210,3.125e-06,0.28559093475341796,0.2220754474401474,0.02385697327554226,2.5793498039245604,418.13585205078124,0.2851957082748413,0.22162985801696777,0.023602303117513657,2.5882346630096436,404.6246032714844,4.779623735001223
211,3.125e-06,0.28546319007873533,0.22200213968753815,0.02379426620900631,2.5781961917877196,416.8929504394531,0.28548985719680786,0.22182174026966095,0.023525631055235863,2.5952651500701904,406.2402038574219,4.763844658999005
212,3.125e-06,0.2858489453792572,0.22225182354450226,0.02378944829106331,2.5851200580596925,417.51593017578125,0.2842719852924347,0.2208555042743683,0.02372029237449169,2.5778164863586426,404.34185791015625,4.963502791000792
